5,"[-1.8670057049284647, 0.011598832164317932]"
6,"[1.0890183419538735, 0.015398397085792121]"
8,"[0.5207366789618495, 0.002795642671471922]"
9,"[-0.8179539515738457, 0.000907834403051341]"
11,"[0.8365376060375139, 0.0008424778959352909]"
12,"[-0.4132768140131866, -0.001547656973916872]"
1,"[2.911769143186703, 0.0058617951725101, 0]"
0,"[-0.23463647533767598, 0.0047903825184997416]"
2,"[0.24322598662473555, -0.05353321248430933]"
3,"[-0.5204883985246916, 0.04045310499737155]"
5,"[-2.0452121380340293, 0.3651818595128891]"
6,"[1.308722943030641, 0.3577962843216245]"
8,"[0.5212211169365963, -0.02956109439152053]"
9,"[-0.826623355327647, 0.028684014787952232]"
11,"[0.8397731848055116, -0.015330697226116241]"
12,"[-0.4102463538567217, -0.002806972969175407]"
1,"[2.7708967535984037, 0.0, 0]"
0,"[-0.2213144706963417, 1.4901161193847656e-08]"
2,"[0.008501102021909356, -0.0018240153369835168]"
3,"[-0.5482624031460835, -0.007829947470822959]"
5,"[-1.8802158922057077, 0.010440037983864113]"
6,"[0.9133012685735327, 0.014647657233855171]"
8,"[0.7105435317611326, 0.002783195509266147]"
9,"[-0.010521840783264843, 0.001113110316721163]"
11,"[1.2668876090315908, 0.0008305465722752784]"
12,"[-0.39550260937278775, -0.003134550935257271]"
1,"[2.7708967535984037, 0.0, 0]"
0,"[-0.2213144706963417, 1.4901161193847656e-08]"
2,"[0.00029675748449221764, -6.359368513141556e-05]"
3,"[-0.5558826965997734, -0.014915792201534826]"
5,"[-1.8715371624645125, 0.011010092110932073]"
6,"[0.9105059609394699, 0.009620967065333937]"
8,"[0.7161943814064293, 0.0038251660882147754]"
9,"[0.024442816164868247, 1.755463041599932e-05]"
11,"[1.276844278182475, 0.0012567421645397698]"
12,"[-0.38012234738770684, -0.0015189052531964144]"
1,"[2.9562447035940984, -0.010222065876076875, 0]"
0,"[-0.2212132555177975, 0.01918583745629052]"
2,"[1.3929549373516949e-05, 0.04758088352938519]"
3,"[-0.5552384508543882, -0.1185964894111815]"
5,"[-2.3775658600794705, 0.054669946775561445]"
6,"[2.881830805200644, -0.05063318296154707]"
8,"[0.7442290798998589, -0.023160257216111837]"
9,"[-3.139708121559554, 0.07149749633366585]"
11,"[1.2999784001714048, 0.010987571030792303]"
12,"[-1.7256855900211, 0.013712108993883778]"
1,"[3.141592653589793, 1.4901161193847656e-08, 0]"
0,"[-0.14787807531588118, 0.0]"
2,"[0.3712525490478649, 9.940548884702295e-06]"
3,"[-0.4645966352059567, -0.02662111094227027]"
5,"[-2.876707354526939, 0.002335736491493536]"
6,"[-1.5054255329336859, -0.020298129441828298]"
8,"[0.9280011494828968, 0.0036492037675325407]"
9,"[-1.6188682085481383, -0.004235432566572602]"
11,"[1.076347314090137, 0.0012360861542387526]"
12,"[-3.12202147814099, -1.7199871460683522e-05]"
1,"[3.141592653589793, 1.4901161193847656e-08, 0]"
0,"[-0.14787807531588118, 0.0]"
2,"[0.38340899475900914, -0.0016407425292079558]"
3,"[-0.45065741332440445, -0.013990835309238423]"
5,"[-2.883977512053976, 0.0028079569076001434]"
6,"[-1.628168736197388, 0.008561715271881558]"
8,"[0.9331360028240511, 0.004576687131075538]"
9,"[-1.5802373144066715, -0.0020730090732663064]"
11,"[1.0708713661786844, 0.0010211873683348544]"
12,"[3.1252977914631175, 2.430675842764027e-05]"
1,"[-1.600440367719158, 0.006874268032159235, 0]"
0,"[-0.15394495158912389, -0.0383293012485915]"
2,"[1.1689228750886271, 0.017290079390269154]"
3,"[-0.4415061653578046, 0.012965803344606775]"
5,"[-3.0376927858295493, -0.13048181933852013]"
6,"[-2.3496955248622076, -3.1283126604698235]"
8,"[2.039127983393426, 0.020919375367469493]"
9,"[-2.3535981723860826, -0.05609135261578928]"
11,"[2.108492315754507, 0.006399472325868131]"
12,"[-3.048333955682924, -0.028554132840944126]"
1,"[-1.5978597811857644, 1.4901161193847656e-08, 0]"
0,"[-1.729451588981298, 2.1073424255447017e-08]"
2,"[2.7019743940604664, -0.000656354562118295]"
3,"[-1.7505819741507893, 0.021068255497132586]"
5,"[3.0915639066149225, -0.0006000246589887414]"
6,"[-3.034103994047678, 0.0013136640619076038]"
8,"[-3.1089501230613874, -6.446575930458728e-05]"
9,"[3.047656448448759, 1.1894991343535602e-05]"
11,"[-3.109111245583389, -1.3391410839724206e-05]"
12,"[3.056248000042286, -1.0519565482277681e-05]"
1,"[-1.5978597867814635, 1.4901161193847656e-08, 0]"
0,"[-1.7294516317199116, 2.1073424255447017e-08]"
2,"[2.724491664955038, 7.325136216683119e-05]"
3,"[-1.783114197107361, -0.08540410656631241]"
5,"[-3.087620939350812, -0.00070232110025285]"
6,"[3.088773660322856, 0.00048450535270100706]"
8,"[3.087340319147251, -0.00017953285619028427]"
9,"[-3.089080234121104, -2.595171448751872e-05]"
11,"[3.087337462879726, -3.8029392418726845e-05]"
12,"[-3.088750047712685, -3.813106409801516e-05]"
1,"[-0.05314732732967521, 0.01909541747733831, 0]"
0,"[-0.305361322769464, -0.006369340618695995]"
2,"[1.894036076772722, -0.03822847764246376]"
3,"[-0.4356842337493564, 0.11501805842233782]"
5,"[3.087719590527582, 0.03194897184689924]"
6,"[-3.1042515620341358, 0.10579558533500588]"
8,"[-3.0876831085583545, -0.019994895066420364]"
9,"[-3.087105770633981, -0.042787170240462385]"
11,"[-3.087682785202118, -0.03196807235375694]"
12,"[3.137691185495222, -0.03480180544399799]"
1,"[-1.5899633083784055, 0.0, 0]"
0,"[-1.729451588981298, 1.4901161193847656e-08]"
2,"[1.981300551877971, -0.0024714732793242973]"
3,"[-1.7962576692257812, 0.04084321584561512]"
5,"[-3.088485454941403, -0.0006660836721460511]"
6,"[3.0785276387199962, 0.0002630663623520771]"
8,"[3.0901247215236234, -0.00018647577729826324]"
9,"[3.132146156289005, -2.9853910262988683e-05]"
11,"[3.0973466549676245, -5.374211984356808e-05]"
12,"[-2.9493385968726433, -2.1301516130900214e-05]"
1,"[-1.5899633083784055, 0.0, 0]"
0,"[-1.7294516168773875, 1.4901161193847656e-08]"
2,"[1.9842491202596997, 1.6339930120736464e-05]"
3,"[-1.8406436620324853, -0.05892937291705401]"
5,"[3.0877047518352976, -0.0006860407758381441]"
6,"[-3.0878779473555804, 0.00036371083013735073]"
8,"[-3.087637212035932, -0.0002053965208823102]"
9,"[-3.0868267825905296, -0.00011057474919868561]"
11,"[-3.087517542783617, -8.427964648718408e-05]"
12,"[3.0906938347091475, 1.2209780888577557e-05]"
1,"[-0.03842275829036681, -0.00414160060699586, 0]"
0,"[-0.30873179309548093, 0.001689187582696758]"
2,"[1.985935701994014, 0.1164845216083931]"
3,"[-0.547541813902062, -0.2657937017389275]"
5,"[-3.087685211479772, -0.0006865385149884719]"
6,"[3.0973043446864006, 0.047199512021279165]"
8,"[3.087728101178323, -0.0002047052526103289]"
9,"[3.0341950167078826, 0.02464525300016222]"
11,"[3.087730733303152, 0.017075176530791453]"
12,"[2.9962259297316622, 0.025974935953154317]"
1,"[-1.5915601154450305, 0.0, 0]"
0,"[-1.717874682183299, 1.4901161193847656e-08]"
2,"[-3.0933787864999664, 0.00015671665796661985]"
3,"[-1.8038989709109199, 0.05125638620406453]"
5,"[3.087719220454374, -0.0006856723324308265]"
6,"[-3.0912793025920977, 0.00034755818582268833]"
8,"[-3.087676832516875, -0.00020509503544210818]"
9,"[1.7816277865851915, 2.219436795303817e-05]"
11,"[-3.0950326984801, -4.288978993768255e-05]"
12,"[-3.0471622885323697, 0.00012841303981468634]"
1,"[-1.5915601154450305, 0.0, 0]"
0,"[-1.7178747086453612, 1.4901161193847656e-08]"
2,"[3.087621243565179, 0.0002136160638068308]"
3,"[-1.841155529593051, -0.10787147271800838]"
5,"[-3.087684967992262, -0.0006865447182771784]"
6,"[3.087796491176245, 0.0003014250857575535]"
8,"[3.08772737314661, -0.00020471078561066057]"
9,"[-0.05550355084103343, 2.8585383434967613e-07]"
11,"[3.087592557318458, -5.915648578190824e-05]"
12,"[3.0885375630227494, 7.523818223742287e-05]"
1,"[-2.1295071644161387, -0.011024317250572133, 0]"
0,"[-0.26770204577409545, 1.4901161193847656e-08]"
2,"[-2.030095782958401, 0.045282361674445576]"
3,"[-0.404014643499457, -0.008853131426822343]"
5,"[2.7818259675448016, -0.037953304089229]"
6,"[-2.258788155159351, 0.06963461467262676]"
8,"[2.2865012589175224, -0.007244287291932232]"
9,"[-3.08861607082743, 0.008419624652303791]"
11,"[-2.0819574525696187, 0.008579985482228939]"
12,"[-1.529928907413278, -0.04371392637595903]"
1,"[2.214297435588181, 0.0, 0]"
0,"[-0.24124735896579563, 1.4901161193847656e-08]"
2,"[-1.321172404967865, -0.009070010947959381]"
3,"[-0.4580320495573896, -0.030437033088092477]"
5,"[2.610267585378892, 0.006340774845011976]"
6,"[-1.0896353013342726, 0.009117945717585786]"
8,"[1.4341928944216025, 0.007076829459930367]"
9,"[-1.572186888361419, -0.00035344302457979425]"
11,"[-0.9928509515835534, 0.002295641141965311]"
12,"[0.14863807638146373, -0.011874870437988837]"
1,"[2.214297435588181, 0.0, 0]"
0,"[-0.24124735896579563, 1.4901161193847656e-08]"
2,"[-1.302950786556005, -0.005877557595331316]"
3,"[-0.4369899718471318, -0.012536423811649348]"
5,"[2.6062624663866165, 0.006088258445353707]"
6,"[-1.059662986733593, 0.004798499954135308]"
8,"[1.4105050034015691, 0.004480776174165446]"
9,"[-1.5514192750775104, -0.00024172270593221174]"
11,"[-0.9585566449474359, 0.0011022181815586506]"
12,"[0.24468702590794134, 0.0005149327019062839]"
1,"[2.555041659702405, 0.013412569833345179, 0]"
0,"[-0.244800305169553, 0.020303881656574027]"
2,"[-1.2139090639937957, 0.16107634303468474]"
3,"[-0.36960091210864926, -0.17346621855511543]"
5,"[-2.582812215349113, 0.08221077008130247]"
6,"[-1.309574867903269, 0.015418453310673617]"
8,"[1.3949360459299323, -0.01766305009938375]"
9,"[-1.4698914359631607, 0.07260631295399268]"
11,"[-1.8103498172509203, -0.01568806683231857]"
12,"[0.2562597021773756, 0.03078514755337863]"
1,"[2.836294054781611, 2.1073424255447017e-08, 0]"
0,"[-0.186953562317178, 0.0]"
2,"[-1.7016304507972602, -0.006582607105014308]"
3,"[-0.1802637586316294, 0.004811449473980123]"
5,"[-1.4800273632264862, 0.022706555515527714]"
6,"[-1.472506057017112, 0.006288684015174773]"
8,"[1.5133619450105298, 0.004449361157741417]"
9,"[-2.8832456832844198, -0.0003134144927177379]"
11,"[-2.838231785270773, 0.00024067748244490508]"
12,"[0.022705598450100766, 0.005511561805476673]"
1,"[2.836294054781611, 2.1073424255447017e-08, 0]"
0,"[-0.186953562317178, 0.0]"
2,"[-1.7170504440165688, -0.008637561056343928]"
3,"[-0.19038653461368812, -0.006770713603937473]"
5,"[-1.4533146226986156, 0.013385969292164679]"
6,"[-1.4432248522661801, 0.003991079210141043]"
8,"[1.515530067209665, 0.0048456014114147804]"
9,"[-2.916614819554039, -0.0004637124528601326]"
11,"[-2.862043811470044, 0.0003417044027257377]"
12,"[-0.02139231192460348, 0.00019934422332042314]"
1,"[1.826822481757406, 0.006777951339124009, 0]"
0,"[-0.20225803595167255, 0.10112684977259213]"
2,"[-1.5516543211988656, 0.039361739436040544]"
3,"[-0.2662469567433968, -0.5842522816771618]"
5,"[3.1370903599956006, 0.06255530281903955]"
6,"[-1.196266005009912, 0.011043985991025185]"
8,"[1.672589351575626, 0.06371027241727283]"
9,"[-3.055869893230962, -0.12384120682243496]"
11,"[-2.5667843658517087, -0.04010778623377153]"
12,"[-0.028497103115400407, 0.004953498228246224]"
1,"[0.7250884745290153, 0.0, 0]"
0,"[0.14261490309643599, 1.4901161193847656e-08]"
2,"[-1.500604130274806, -0.010972617885375563]"
3,"[0.4988790533876434, -0.011063730728482747]"
5,"[1.4383855904161247, 0.02875139879516413]"
6,"[-0.9167787466740202, -0.0023088949831069593]"
8,"[1.420038506180773, 0.003982814774071073]"
9,"[-3.1177403432220383, 8.729936949496589e-05]"
11,"[-2.6495011112312046, 0.0010271682120816846]"
12,"[-0.09038362870982361, 0.00020017907957320069]"
1,"[0.7250884745290153, 0.0, 0]"
0,"[0.14261490309643599, 1.4901161193847656e-08]"
2,"[-1.5000259431716643, -0.010444332922408428]"
3,"[0.5259431418305495, 0.010683925256105904]"
5,"[1.3968885825054578, 0.013455993771158904]"
6,"[-0.9593694271751848, 0.003973077678792747]"
8,"[1.416648928159301, 0.0033483366492728646]"
9,"[3.1336109231810196, -9.171710108197285e-06]"
11,"[-2.6583899072373662, 0.001022720698147618]"
12,"[-0.09563588577480178, -0.0002507483722452419]"
1,"[0.6566764914603795, -0.024732489867008565, 0]"
0,"[3.133064731669016, 0.00166389197531406]"
2,"[-1.4299672363811573, 0.04429755921442036]"
3,"[0.7565215441946807, -0.5462697628638651]"
5,"[1.488966732485936, 0.1568673700085053]"
6,"[-0.995075587882971, -0.05050919040624521]"
8,"[1.607849844883053, 0.006016162212595701]"
9,"[2.8440214927538494, 0.0066192287775987315]"
11,"[-2.4088721026271074, 0.03096685253265981]"
12,"[-0.154434347298359, -0.005138747813629967]"
1,"[0.8613851005861939, 1.4901161193847656e-08, 0]"
0,"[-0.1662824637768833, 0.0]"
2,"[-1.473118277582699, -0.011414770594016434]"
3,"[1.7591584933599513, 0.0010915721558733922]"
5,"[1.2961420138598214, 0.012900292278231643]"
6,"[-1.3307677772890474, 0.003319064998832976]"
8,"[1.7758245558728605, 0.0025658857909741286]"
9,"[2.32466410889638, 0.0007344319971383711]"
11,"[-1.7884207307602638, 0.00205284381061948]"
12,"[-0.08978437788526486, -0.0010898517355411596]"
1,"[0.8613851005861939, 1.4901161193847656e-08, 0]"
0,"[-0.1662824637768833, 0.0]"
2,"[-1.4747983521409784, -0.011502008401153573]"
3,"[1.7761216266655575, 0.012136180834576018]"
5,"[1.292472867639003, 0.010768196393621128]"
6,"[-1.3422557103349382, 0.005526556027423366]"
8,"[1.7801946831774582, 0.002826204031122776]"
9,"[2.3212037318417904, 0.000632458868212121]"
11,"[-1.7686293141019538, 0.0015511574863752075]"
12,"[-0.06557046529425355, -0.00015121327695829595]"
1,"[0.8884586608552119, 0.004896357190769683, 0]"
0,"[-0.16893954069400766, 0.10620678616016639]"
2,"[-1.4431303603594432, -0.09763197767998072]"
3,"[2.0065783485229933, -0.2825790471380016]"
5,"[1.3021493432833773, 0.14835731299355798]"
6,"[-1.3167277248298568, -0.023968497563767274]"
8,"[1.7397976319038273, 0.02116109732238945]"
9,"[2.332080061545593, -0.035266405170089096]"
11,"[-1.70680548012455, -0.03507194448892139]"
12,"[-0.059931202739852175, -0.008924701340385184]"
1,"[0.861385022773016, 0.0, 0]"
0,"[-0.5908816742874397, 0.0]"
2,"[-1.2301618141464976, -0.012197617562591604]"
3,"[2.3714207407608483, 0.0018541551608253339]"
5,"[0.9412701658199598, 0.011481820402788206]"
6,"[-1.4254606915784664, 0.004099823514997561]"
8,"[1.5202798485327766, 0.003037497088359638]"
9,"[2.753725097669369, 0.0006296839732734222]"
11,"[-2.0934921247816405, 0.0016815853339014922]"
12,"[0.13861353644061739, 0.00053953630283693]"
1,"[0.861385022773016, 0.0, 0]"
0,"[-0.5908816742874397, 0.0]"
2,"[-1.223550018067343, -0.010701939559960244]"
3,"[2.3800078863437593, 0.0054751747753494845]"
5,"[0.931560148228375, 0.008063580661394778]"
6,"[-1.4346075969744305, 0.00619120515331572]"
8,"[1.5159559166589454, 0.002648171665124413]"
9,"[2.753225909663178, 0.0006785122504664279]"
11,"[-2.106655870468626, 0.002022991590842351]"
12,"[0.1310135535235573, 0.00024183532161583496]"
1,"[0.7919633852440904, -0.029721768646215813, 0]"
0,"[-0.5772623690118752, 0.2208465373992943]"
2,"[-1.2526238559396534, -0.08318855100471358]"
3,"[2.7917366040484297, -0.008796283623706673]"
5,"[1.049336766768164, 0.022939385869762095]"
6,"[-1.9785087369151104, -0.06708075130499142]"
8,"[2.060056881046923, 0.03255101770353535]"
9,"[3.00782055829167, -0.018823841938793173]"
11,"[-2.1933164139027976, 0.02326669355072011]"
12,"[0.27673108065005997, -0.019318532306349844]"
1,"[0.9956446652340025, 0.0, 0]"
0,"[-1.2325938747921426, 0.0]"
2,"[-1.097633801951256, -0.010318942057763104]"
3,"[-3.0697631722274865, -0.0004965334561804848]"
5,"[1.111334513000445, 0.006872024339298217]"
6,"[-2.67610476938381, 0.002393520192997984]"
8,"[2.3654875981112973, 0.0009401425809698588]"
9,"[-3.014563483962125, -0.00024354750439208755]"
11,"[-2.076683458273207, 0.0017068527213444805]"
12,"[1.5001939600882077, 6.189776989533678e-05]"
1,"[0.9956446652340025, 0.0, 0]"
0,"[-1.2325938747921426, 0.0]"
2,"[-1.0924371470482965, -0.009248353449881437]"
3,"[3.113390821466678, -0.0002431122459111969]"
5,"[1.1134014340332659, 0.007241869375109486]"
6,"[-2.690544269715937, 0.0029974270350959665]"
8,"[2.378863625529781, 0.0010488295729107493]"
9,"[-3.1117696257677245, 7.12025726687659e-05]"
11,"[-2.070593271593834, 0.0016336939307948037]"
12,"[1.5371073326262725, 0.0007021826356810058]"
1,"[0.9307765391088721, 0.031327956008547965, 0]"
0,"[-1.1686523567471085, 0.1323174841455388]"
2,"[-1.2222571943619096, -0.24026139802064456]"
3,"[-2.8213485611942835, 0.0884739052781323]"
5,"[1.137074407798978, 0.13612216851949197]"
6,"[-3.100384821539706, -0.4067529570578476]"
8,"[2.9290084145759376, -0.042919508391191304]"
9,"[-2.8557442065796934, 0.06618812067212411]"
11,"[-2.8828800229606633, -0.0888920732735796]"
12,"[-2.991217691303706, 0.032802768391821994]"
1,"[0.6080018786802891, 0.0, 0]"
0,"[-1.375342512077459, 0.0]"
2,"[-0.4195645159179546, -0.008006841045514931]"
3,"[-2.655547826966015, 0.006678900743461028]"
5,"[0.593088675075296, 0.007349132784289723]"
6,"[2.941550082369289, -0.0022090334938845175]"
8,"[-2.9016344754814614, -0.0006655520064152029]"
9,"[-1.6009000150467496, -0.001367565723952941]"
11,"[2.8508847284329213, -0.001154020695878836]"
12,"[0.2785999239288935, 0.005363032067300213]"
1,"[0.6080018786802891, 0.0, 0]"
0,"[-1.375342512077459, 0.0]"
2,"[-0.3908302242705873, -0.0028244351673703616]"
3,"[-2.63907745826024, 0.004629707307877429]"
5,"[0.5762944067102155, 0.0037711134702391913]"
6,"[3.031972550317848, 0.001401216563173983]"
8,"[-3.0111035554204046, 0.0003511303368642793]"
9,"[-1.7127047414000336, 0.0006290797168344971]"
11,"[2.943351560634591, 0.0008063282719835266]"
12,"[0.5996840492763652, -0.00011077221060590736]"
1,"[0.6294979904077684, -0.059707745831396986, 0]"
0,"[-1.3402441413278623, 0.30025645958564845]"
2,"[-0.37541039804038345, 0.181678992045373]"
3,"[-2.6064147932547654, 0.0022336882840690683]"
5,"[0.625264271768709, -0.12929742117604068]"
6,"[3.021243867436919, -0.09806024777099913]"
8,"[-3.0300507300244353, 0.02035242808846573]"
9,"[-1.5744071021299781, 0.0002734283180466805]"
11,"[2.9666179289309924, 0.013326909518675694]"
12,"[0.4892639203919807, 0.026566704339349777]"
1,"[1.1407665632998836, 0.0, 0]"
0,"[-1.7039326543465443, 0.0]"
2,"[-1.101955367971045, -0.00301478677695884]"
3,"[-2.5855532885443786, 0.0027033858221308595]"
5,"[1.322584545739638, 0.0030742616944483825]"
6,"[3.039183729494698, 0.0007770241400996701]"
8,"[-3.017510639285697, 0.00027405037902863993]"
9,"[-1.440537442431637, 0.0008759006865998285]"
11,"[2.9710417951038477, 0.0006751156091765533]"
12,"[1.161619925574889, -0.00046972922898091084]"
1,"[1.1407665632998836, 0.0, 0]"
0,"[-1.7039326543465443, 0.0]"
2,"[-1.1257504073788172, -0.0077330124158139744]"
3,"[-2.5971426392026142, 0.0047378912790124]"
5,"[1.3386621450270488, 0.006869063550359833]"
6,"[3.048043580818793, 0.0012313092927953256]"
8,"[-3.0132960477530464, 0.0002919533931856466]"
9,"[-1.4322577920725583, 0.0008239973842916378]"
11,"[2.972528738074015, 0.0006640676166091634]"
12,"[1.1764941459430875, -0.0011644533359895816]"
